,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TESTE_STD,E_DIFF,model_param
557,50,0.4,circles,svm,0.7022222222222224,0.044666113871648414,0.42000000000000004,0.22715633383201095,0.2822222222222224,1.0
558,50,0.4,circles,svm,0.8355555555555556,0.026666666666666655,0.42000000000000004,0.22715633383201095,0.41555555555555557,5.0
559,50,0.4,circles,svm,0.8711111111111112,0.040734006177385235,0.44000000000000006,0.23323807579381203,0.4311111111111111,10.0
560,50,0.4,circles,svm,0.9888888888888889,0.011111111111111127,0.34,0.22,0.6488888888888888,50.0
561,50,0.4,moons,logistic,0.5133333333333333,0.006666666666666677,0.38,0.060000000000000005,0.1333333333333333,0.001
562,50,0.4,moons,logistic,0.7866666666666666,0.026666666666666672,0.76,0.14966629547095767,0.026666666666666616,0.01
563,50,0.4,moons,logistic,0.7977777777777777,0.018459164139817928,0.7799999999999999,0.14,0.01777777777777778,0.1
564,50,0.4,moons,logistic,0.7977777777777777,0.020964402515681334,0.7799999999999999,0.14,0.01777777777777778,1.0
565,50,0.4,moons,logistic,0.7977777777777777,0.020964402515681334,0.7999999999999999,0.12649110640673517,-0.0022222222222222365,10.0
566,50,0.4,moons,logistic,0.7977777777777777,0.020964402515681334,0.7999999999999999,0.12649110640673517,-0.0022222222222222365,100.0
567,50,0.4,moons,logistic,0.7977777777777777,0.020964402515681334,0.7999999999999999,0.12649110640673517,-0.0022222222222222365,1000.0
568,50,0.4,moons,svm,0.5133333333333333,0.006666666666666677,0.38,0.060000000000000005,0.1333333333333333,0.001
569,50,0.4,moons,svm,0.5133333333333333,0.006666666666666677,0.38,0.060000000000000005,0.1333333333333333,0.005
570,50,0.4,moons,svm,0.7777777777777777,0.02629368792488719,0.76,0.14966629547095767,0.01777777777777767,0.01
571,50,0.4,moons,svm,0.7999999999999999,0.014054567378526115,0.7999999999999999,0.12649110640673517,0.0,0.05
572,50,0.4,moons,svm,0.7933333333333332,0.017356110390903665,0.7999999999999999,0.12649110640673517,-0.00666666666666671,0.1
573,50,0.4,moons,svm,0.7999999999999999,0.014054567378526115,0.7999999999999999,0.12649110640673517,0.0,0.5
574,50,0.4,moons,svm,0.8022222222222222,0.015555555555555536,0.7999999999999999,0.12649110640673517,0.0022222222222222365,1.0
575,50,0.4,moons,svm,0.8711111111111111,0.032659863237109045,0.6399999999999999,0.12000000000000002,0.23111111111111116,5.0
576,50,0.4,moons,svm,0.9466666666666667,0.017777777777777785,0.6599999999999999,0.128062484748657,0.28666666666666674,10.0
577,50,0.4,moons,svm,1.0,0.0,0.6199999999999999,0.14,0.3800000000000001,50.0
578,50,0.5,circles,logistic,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.001
579,50,0.5,circles,logistic,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.01
580,50,0.5,circles,logistic,0.5488888888888889,0.04103596736137642,0.26,0.09165151389911681,0.28888888888888886,0.1
581,50,0.5,circles,logistic,0.5488888888888889,0.03855411460643883,0.24,0.12000000000000001,0.3088888888888889,1.0
582,50,0.5,circles,logistic,0.5422222222222222,0.04354648431614539,0.24,0.12000000000000001,0.30222222222222217,10.0
583,50,0.5,circles,logistic,0.5422222222222222,0.04354648431614539,0.24,0.12000000000000001,0.30222222222222217,100.0
584,50,0.5,circles,logistic,0.5399999999999999,0.041035967361376414,0.24,0.12000000000000001,0.29999999999999993,1000.0
585,50,0.5,circles,svm,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.001
586,50,0.5,circles,svm,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.005
587,50,0.5,circles,svm,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.01
588,50,0.5,circles,svm,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.05
589,50,0.5,circles,svm,0.5244444444444444,0.010886621079036363,0.28,0.09797958971132713,0.24444444444444435,0.1
590,50,0.5,circles,svm,0.6266666666666667,0.036918328279635905,0.4,0.15491933384829668,0.22666666666666668,0.5
591,50,0.5,circles,svm,0.68,0.014740554623801798,0.4200000000000001,0.18867962264113208,0.25999999999999995,1.0
592,50,0.5,circles,svm,0.8222222222222222,0.029814239699997174,0.36,0.17435595774162693,0.4622222222222222,5.0
593,50,0.5,circles,svm,0.8777777777777777,0.03333333333333334,0.44000000000000006,0.21540659228538014,0.4377777777777776,10.0
594,50,0.5,circles,svm,0.9466666666666667,0.014740554623801775,0.38,0.22715633383201095,0.5666666666666667,50.0
595,50,0.5,moons,logistic,0.5177777777777777,0.010183501544346326,0.33999999999999997,0.09165151389911681,0.1777777777777777,0.001
596,50,0.5,moons,logistic,0.7622222222222221,0.06367355014175291,0.5999999999999999,0.2,0.16222222222222227,0.01
597,50,0.5,moons,logistic,0.8044444444444444,0.016629588385661937,0.7999999999999999,0.08944271909999159,0.004444444444444473,0.1
598,50,0.5,moons,logistic,0.8022222222222222,0.015555555555555548,0.7999999999999999,0.08944271909999159,0.0022222222222222365,1.0
599,50,0.5,moons,logistic,0.8111111111111111,0.01490711984999857,0.7999999999999999,0.08944271909999159,0.011111111111111183,10.0
600,50,0.5,moons,logistic,0.8088888888888889,0.017777777777777757,0.7999999999999999,0.08944271909999159,0.008888888888888946,100.0
601,50,0.5,moons,logistic,0.8088888888888889,0.017777777777777757,0.7999999999999999,0.08944271909999159,0.008888888888888946,1000.0
602,50,0.5,moons,svm,0.5177777777777777,0.010183501544346326,0.33999999999999997,0.09165151389911681,0.1777777777777777,0.001
603,50,0.5,moons,svm,0.5377777777777777,0.013333333333333353,0.38,0.1661324772583615,0.15777777777777768,0.005
604,50,0.5,moons,svm,0.7733333333333332,0.059462614045598446,0.6799999999999999,0.16,0.09333333333333327,0.01
605,50,0.5,moons,svm,0.8133333333333332,0.01474055462380175,0.7999999999999999,0.08944271909999159,0.013333333333333308,0.05
606,50,0.5,moons,svm,0.8155555555555555,0.01422916497207297,0.7999999999999999,0.08944271909999159,0.015555555555555545,0.1
607,50,0.5,moons,svm,0.8266666666666665,0.01333333333333333,0.82,0.10770329614269007,0.006666666666666599,0.5
608,50,0.5,moons,svm,0.8511111111111112,0.014229164972073017,0.82,0.10770329614269007,0.0311111111111112,1.0
609,50,0.5,moons,svm,0.8644444444444446,0.011967032904743337,0.76,0.12000000000000002,0.10444444444444456,5.0
610,50,0.5,moons,svm,0.8844444444444447,0.013333333333333308,0.74,0.1562049935181331,0.1444444444444447,10.0
611,50,0.5,moons,svm,0.9644444444444444,0.010886621079036308,0.56,0.21540659228538017,0.4044444444444444,50.0
612,100,0.0,circles,logistic,0.5155555555555555,0.008888888888888904,0.35999999999999993,0.08,0.1555555555555556,0.001
613,100,0.0,circles,logistic,0.5155555555555555,0.008888888888888904,0.35999999999999993,0.08,0.1555555555555556,0.01
614,100,0.0,circles,logistic,0.5166666666666667,0.01138550085106623,0.29,0.13,0.22666666666666674,0.1
615,100,0.0,circles,logistic,0.5355555555555556,0.028458329944146005,0.30999999999999994,0.15132745950421556,0.22555555555555562,1.0
616,100,0.0,circles,logistic,0.53,0.019907192074632114,0.29999999999999993,0.1414213562373095,0.2300000000000001,10.0
617,100,0.0,circles,logistic,0.5288888888888889,0.017356110390903668,0.29999999999999993,0.1414213562373095,0.22888888888888892,100.0
618,100,0.0,circles,logistic,0.5288888888888889,0.017356110390903668,0.29999999999999993,0.1414213562373095,0.22888888888888892,1000.0
619,100,0.0,circles,svm,0.5155555555555555,0.008888888888888904,0.35999999999999993,0.08,0.1555555555555556,0.001
620,100,0.0,circles,svm,0.5166666666666666,0.010243938285880999,0.35999999999999993,0.08,0.15666666666666668,0.005
621,100,0.0,circles,svm,0.5166666666666666,0.010243938285880999,0.35999999999999993,0.08,0.15666666666666668,0.01
622,100,0.0,circles,svm,0.5211111111111111,0.013562839573037468,0.35999999999999993,0.08,0.16111111111111115,0.05
623,100,0.0,circles,svm,0.5266666666666666,0.0217732421580727,0.36999999999999994,0.07810249675906655,0.15666666666666668,0.1
624,100,0.0,circles,svm,0.7433333333333333,0.11605128708708018,0.4699999999999999,0.19519221295943134,0.2733333333333334,0.5
625,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,1.0
626,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,5.0
627,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,10.0
628,100,0.0,circles,svm,1.0,0.0,1.0,0.0,0.0,50.0
629,100,0.0,moons,logistic,0.5966666666666667,0.12353337130978209,0.45999999999999996,0.1624807680927192,0.13666666666666671,0.001
630,100,0.0,moons,logistic,0.7911111111111111,0.00968644209675706,0.76,0.06633249580710804,0.03111111111111109,0.01
631,100,0.0,moons,logistic,0.8166666666666667,0.011385500851066224,0.8100000000000002,0.11357816691600549,0.0066666666666664876,0.1
632,100,0.0,moons,logistic,0.8588888888888888,0.014098419489388357,0.8600000000000001,0.12000000000000002,-0.0011111111111112848,1.0
633,100,0.0,moons,logistic,0.8788888888888892,0.013562839573037434,0.8700000000000001,0.12688577540449522,0.008888888888889057,10.0
634,100,0.0,moons,logistic,0.8800000000000002,0.01474055462380177,0.8800000000000001,0.11661903789690602,1.1102230246251565e-16,100.0
635,100,0.0,moons,logistic,0.8811111111111114,0.01409841948938835,0.8800000000000001,0.11661903789690602,0.0011111111111112848,1000.0
636,100,0.0,moons,svm,0.5977777777777777,0.125196142408918,0.45999999999999996,0.1624807680927192,0.13777777777777778,0.001
637,100,0.0,moons,svm,0.7766666666666666,0.02301368353023109,0.7500000000000001,0.08062257748298553,0.026666666666666505,0.005
638,100,0.0,moons,svm,0.7988888888888888,0.010482201257840678,0.8,0.10000000000000002,-0.0011111111111112848,0.01
639,100,0.0,moons,svm,0.8377777777777776,0.011331154474650622,0.8300000000000001,0.11000000000000001,0.00777777777777755,0.05
640,100,0.0,moons,svm,0.8522222222222222,0.012222222222222232,0.8400000000000001,0.11135528725660045,0.012222222222222134,0.1
641,100,0.0,moons,svm,0.9766666666666668,0.005983516452371673,0.9600000000000002,0.04898979485566355,0.016666666666666607,0.5
642,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,1.0
643,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,5.0
644,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,10.0
645,100,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,50.0
646,100,0.1,circles,logistic,0.5166666666666666,0.011385500851066224,0.31999999999999995,0.07483314773547883,0.19666666666666666,0.001
647,100,0.1,circles,logistic,0.5177777777777777,0.010183501544346319,0.31999999999999995,0.07483314773547883,0.19777777777777772,0.01
648,100,0.1,circles,logistic,0.5222222222222223,0.030225490019412098,0.25,0.06708203932499368,0.27222222222222225,0.1
649,100,0.1,circles,logistic,0.5355555555555556,0.022110831935702662,0.25000000000000006,0.0670820393249937,0.2855555555555555,1.0
650,100,0.1,circles,logistic,0.5333333333333333,0.024343224778007384,0.25000000000000006,0.0670820393249937,0.28333333333333327,10.0
651,100,0.1,circles,logistic,0.5333333333333333,0.024343224778007384,0.25000000000000006,0.0670820393249937,0.28333333333333327,100.0
652,100,0.1,circles,logistic,0.5333333333333333,0.024343224778007384,0.25000000000000006,0.0670820393249937,0.28333333333333327,1000.0
653,100,0.1,circles,svm,0.5188888888888888,0.012222222222222225,0.32999999999999996,0.07810249675906655,0.18888888888888888,0.001
654,100,0.1,circles,svm,0.5177777777777777,0.012372809695177829,0.32999999999999996,0.07810249675906655,0.1877777777777777,0.005
655,100,0.1,circles,svm,0.5188888888888888,0.011166528467912107,0.32999999999999996,0.07810249675906655,0.18888888888888888,0.01
656,100,0.1,circles,svm,0.5333333333333333,0.023830678432808027,0.32999999999999996,0.07810249675906655,0.20333333333333337,0.05
657,100,0.1,circles,svm,0.551111111111111,0.03823255674241169,0.33999999999999997,0.08,0.21111111111111103,0.1
658,100,0.1,circles,svm,0.8444444444444443,0.014054567378526133,0.7,0.10954451150103324,0.14444444444444438,0.5
659,100,0.1,circles,svm,0.8555555555555555,0.020487876571761977,0.7300000000000001,0.16155494421403513,0.12555555555555542,1.0
660,100,0.1,circles,svm,0.8744444444444444,0.021111111111111122,0.66,0.16852299546352717,0.21444444444444433,5.0
661,100,0.1,circles,svm,0.8855555555555554,0.0227980939207591,0.63,0.16155494421403513,0.2555555555555554,10.0
662,100,0.1,circles,svm,0.9633333333333333,0.009999999999999986,0.6099999999999999,0.1445683229480096,0.3533333333333334,50.0
663,100,0.1,moons,logistic,0.5677777777777777,0.10789226450835455,0.47000000000000003,0.19519221295943134,0.09777777777777769,0.001
664,100,0.1,moons,logistic,0.7788888888888889,0.013562839573037435,0.7900000000000001,0.10440306508910552,-0.011111111111111294,0.01
665,100,0.1,moons,logistic,0.8044444444444444,0.012372809695177837,0.8099999999999999,0.11357816691600549,-0.005555555555555536,0.1
666,100,0.1,moons,logistic,0.8355555555555554,0.010886621079036336,0.8400000000000001,0.10198039027185572,-0.004444444444444695,1.0
667,100,0.1,moons,logistic,0.8677777777777775,0.01681416216713507,0.8400000000000001,0.10198039027185572,0.027777777777777457,10.0
668,100,0.1,moons,logistic,0.8744444444444441,0.019277057303219408,0.8300000000000001,0.11000000000000003,0.044444444444444065,100.0
669,100,0.1,moons,logistic,0.8744444444444441,0.019277057303219408,0.8300000000000001,0.11000000000000003,0.044444444444444065,1000.0
670,100,0.1,moons,svm,0.5677777777777777,0.10789226450835455,0.47000000000000003,0.19519221295943134,0.09777777777777769,0.001
671,100,0.1,moons,svm,0.7811111111111111,0.022249982660556417,0.78,0.09797958971132714,0.0011111111111110628,0.005
672,100,0.1,moons,svm,0.7899999999999999,0.01261979632400061,0.79,0.1135781669160055,-1.1102230246251565e-16,0.01
673,100,0.1,moons,svm,0.8177777777777777,0.012372809695177825,0.8099999999999999,0.11357816691600549,0.007777777777777772,0.05
674,100,0.1,moons,svm,0.8299999999999998,0.011166528467912107,0.8300000000000001,0.10049875621120892,-2.220446049250313e-16,0.1
675,100,0.1,moons,svm,0.9788888888888889,0.005983516452371687,0.97,0.04582575694955839,0.008888888888888946,0.5
676,100,0.1,moons,svm,0.9888888888888889,0.00496903994999954,0.99,0.029999999999999995,-0.0011111111111110628,1.0
677,100,0.1,moons,svm,1.0,0.0,0.99,0.029999999999999995,0.010000000000000009,5.0
678,100,0.1,moons,svm,1.0,0.0,0.99,0.029999999999999995,0.010000000000000009,10.0
679,100,0.1,moons,svm,1.0,0.0,1.0,0.0,0.0,50.0
680,100,0.2,circles,logistic,0.5177777777777777,0.007370277311900912,0.33999999999999997,0.06633249580710801,0.1777777777777777,0.001
681,100,0.2,circles,logistic,0.5177777777777777,0.007370277311900912,0.33999999999999997,0.06633249580710801,0.1777777777777777,0.01
682,100,0.2,circles,logistic,0.5211111111111111,0.02506780927261883,0.27999999999999997,0.11661903789690602,0.2411111111111111,0.1
683,100,0.2,circles,logistic,0.5255555555555554,0.026317153960726685,0.22999999999999998,0.1268857754044952,0.29555555555555546,1.0
684,100,0.2,circles,logistic,0.5266666666666666,0.024444444444444446,0.24,0.11135528725660045,0.2866666666666666,10.0
685,100,0.2,circles,logistic,0.5266666666666666,0.024444444444444446,0.24,0.11135528725660045,0.2866666666666666,100.0
686,100,0.2,circles,logistic,0.5266666666666666,0.024444444444444446,0.24,0.11135528725660045,0.2866666666666666,1000.0
687,100,0.2,circles,svm,0.5166666666666666,0.007453559924999322,0.33999999999999997,0.06633249580710801,0.17666666666666664,0.001
688,100,0.2,circles,svm,0.5166666666666666,0.007453559924999322,0.33999999999999997,0.06633249580710801,0.17666666666666664,0.005
689,100,0.2,circles,svm,0.5166666666666666,0.007453559924999322,0.33999999999999997,0.06633249580710801,0.17666666666666664,0.01
690,100,0.2,circles,svm,0.5211111111111111,0.013562839573037468,0.33999999999999997,0.06633249580710801,0.1811111111111111,0.05
691,100,0.2,circles,svm,0.5266666666666666,0.0217732421580727,0.30999999999999994,0.12206555615733704,0.21666666666666667,0.1
692,100,0.2,circles,svm,0.7166666666666667,0.034156502553198666,0.61,0.15132745950421556,0.10666666666666669,0.5
693,100,0.2,circles,svm,0.7288888888888889,0.03071172213574503,0.64,0.13564659966250536,0.0888888888888889,1.0
694,100,0.2,circles,svm,0.8033333333333333,0.027688746209726896,0.6199999999999999,0.15362291495737215,0.18333333333333346,5.0
695,100,0.2,circles,svm,0.82,0.016329931618554526,0.6100000000000001,0.15132745950421556,0.20999999999999985,10.0
696,100,0.2,circles,svm,0.9033333333333335,0.010000000000000018,0.4999999999999999,0.12649110640673517,0.40333333333333365,50.0
697,100,0.2,moons,logistic,0.6455555555555554,0.1236732053777012,0.5199999999999999,0.23579652245103191,0.12555555555555553,0.001
698,100,0.2,moons,logistic,0.7677777777777777,0.012619796324000624,0.79,0.08306623862918078,-0.022222222222222365,0.01
699,100,0.2,moons,logistic,0.8022222222222222,0.011967032904743337,0.8,0.07745966692414837,0.0022222222222221255,0.1
700,100,0.2,moons,logistic,0.8366666666666666,0.012222222222222214,0.8300000000000001,0.11000000000000001,0.0066666666666664876,1.0
701,100,0.2,moons,logistic,0.8377777777777776,0.014229164972073003,0.8200000000000001,0.13266499161421602,0.01777777777777756,10.0
702,100,0.2,moons,logistic,0.8322222222222221,0.013562839573037451,0.8200000000000001,0.13266499161421602,0.012222222222222023,100.0
703,100,0.2,moons,logistic,0.8322222222222221,0.013562839573037451,0.8200000000000001,0.13266499161421602,0.012222222222222023,1000.0
704,100,0.2,moons,svm,0.6444444444444444,0.12252487779635753,0.53,0.241039415863879,0.11444444444444435,0.001
705,100,0.2,moons,svm,0.7566666666666666,0.024570382652773323,0.74,0.10198039027185572,0.016666666666666607,0.005
706,100,0.2,moons,svm,0.7777777777777777,0.014907119849998611,0.79,0.08306623862918078,-0.012222222222222356,0.01
707,100,0.2,moons,svm,0.8077777777777777,0.016517854163687243,0.8100000000000002,0.08306623862918078,-0.0022222222222224586,0.05
708,100,0.2,moons,svm,0.8233333333333333,0.013562839573037451,0.8200000000000001,0.0871779788708135,0.0033333333333331883,0.1
709,100,0.2,moons,svm,0.9000000000000001,0.011111111111111138,0.9,0.1,1.1102230246251565e-16,0.5
710,100,0.2,moons,svm,0.95,0.013379549531991435,0.93,0.09000000000000001,0.019999999999999907,1.0
711,100,0.2,moons,svm,1.0,0.0,1.0,0.0,0.0,5.0
712,100,0.2,moons,svm,1.0,0.0,1.0,0.0,0.0,10.0
713,100,0.2,moons,svm,1.0,0.0,0.9200000000000002,0.09797958971132713,0.07999999999999985,50.0
714,100,0.3,circles,logistic,0.5177777777777777,0.012372809695177829,0.38,0.11661903789690602,0.13777777777777767,0.001
715,100,0.3,circles,logistic,0.5188888888888888,0.012222222222222225,0.39,0.13,0.12888888888888883,0.01
716,100,0.3,circles,logistic,0.5444444444444444,0.02675909906398288,0.38,0.132664991614216,0.1644444444444444,0.1
717,100,0.3,circles,logistic,0.531111111111111,0.02266230894930126,0.38,0.14696938456699069,0.15111111111111097,1.0
718,100,0.3,circles,logistic,0.5299999999999999,0.022798093920759096,0.38,0.14696938456699069,0.1499999999999999,10.0
719,100,0.3,circles,logistic,0.5299999999999999,0.022798093920759096,0.38,0.14696938456699069,0.1499999999999999,100.0
720,100,0.3,circles,logistic,0.5299999999999999,0.022798093920759096,0.38,0.14696938456699069,0.1499999999999999,1000.0
721,100,0.3,circles,svm,0.5233333333333332,0.014444444444444456,0.39,0.13,0.1333333333333332,0.001
722,100,0.3,circles,svm,0.5266666666666666,0.017356110390903692,0.38,0.11661903789690602,0.1466666666666666,0.005
723,100,0.3,circles,svm,0.5288888888888887,0.018053418676968813,0.38,0.11661903789690602,0.14888888888888874,0.01
724,100,0.3,circles,svm,0.5344444444444443,0.026504134315281265,0.4,0.1414213562373095,0.13444444444444426,0.05
725,100,0.3,circles,svm,0.5611111111111111,0.029917582261858356,0.4,0.14832396974191325,0.1611111111111111,0.1
726,100,0.3,circles,svm,0.6166666666666668,0.028652882129394742,0.43999999999999995,0.142828568570857,0.17666666666666686,0.5
727,100,0.3,circles,svm,0.6411111111111112,0.015752718754175353,0.5,0.12649110640673514,0.1411111111111112,1.0
728,100,0.3,circles,svm,0.7444444444444445,0.021081851067789224,0.48999999999999994,0.15779733838059498,0.25444444444444453,5.0
729,100,0.3,circles,svm,0.8055555555555556,0.02290614236454255,0.4699999999999999,0.16155494421403513,0.33555555555555566,10.0
730,100,0.3,circles,svm,0.9355555555555556,0.017069212773041357,0.54,0.10198039027185568,0.39555555555555555,50.0
731,100,0.3,moons,logistic,0.6022222222222222,0.12270611282025354,0.48999999999999994,0.20223748416156684,0.11222222222222228,0.001
732,100,0.3,moons,logistic,0.7855555555555556,0.017249082995844472,0.72,0.11661903789690603,0.06555555555555559,0.01
733,100,0.3,moons,logistic,0.8155555555555555,0.013333333333333338,0.8200000000000001,0.09797958971132714,-0.004444444444444584,0.1
734,100,0.3,moons,logistic,0.8299999999999998,0.012222222222222225,0.8,0.0894427190999916,0.029999999999999805,1.0
735,100,0.3,moons,logistic,0.8377777777777776,0.01872477727372523,0.8,0.0894427190999916,0.03777777777777758,10.0
736,100,0.3,moons,logistic,0.8377777777777776,0.01872477727372523,0.8,0.0894427190999916,0.03777777777777758,100.0
737,100,0.3,moons,logistic,0.8366666666666666,0.01724908299584445,0.8,0.0894427190999916,0.036666666666666514,1000.0
738,100,0.3,moons,svm,0.5955555555555555,0.12193906594061289,0.4699999999999999,0.19519221295943134,0.1255555555555556,0.001
739,100,0.3,moons,svm,0.7588888888888888,0.04609437447264788,0.7100000000000001,0.14456832294800961,0.04888888888888876,0.005
740,100,0.3,moons,svm,0.7822222222222222,0.013333333333333338,0.7699999999999999,0.12688577540449522,0.012222222222222245,0.01
741,100,0.3,moons,svm,0.8133333333333332,0.010886621079036329,0.8100000000000002,0.09433981132056606,0.0033333333333330772,0.05
742,100,0.3,moons,svm,0.8177777777777777,0.010183501544346309,0.8000000000000002,0.0894427190999916,0.01777777777777756,0.1
743,100,0.3,moons,svm,0.8755555555555559,0.010886621079036329,0.8700000000000001,0.06403124237432847,0.005555555555555758,0.5
744,100,0.3,moons,svm,0.9133333333333334,0.008314794192830998,0.9000000000000001,0.04472135954999579,0.013333333333333308,1.0
745,100,0.3,moons,svm,0.9177777777777779,0.010183501544346324,0.8900000000000002,0.08306623862918074,0.02777777777777768,5.0
746,100,0.3,moons,svm,0.9177777777777779,0.010183501544346324,0.8900000000000002,0.06999999999999999,0.02777777777777768,10.0
747,100,0.3,moons,svm,0.9677777777777778,0.013562839573037434,0.8,0.10954451150103324,0.1677777777777778,50.0
748,100,0.4,circles,logistic,0.5111111111111111,0.0131468439624436,0.37999999999999995,0.09797958971132711,0.13111111111111112,0.001
749,100,0.4,circles,logistic,0.5155555555555555,0.02119864892037656,0.37,0.1004987562112089,0.14555555555555555,0.01
750,100,0.4,circles,logistic,0.5133333333333333,0.03325917677132392,0.35,0.16278820596099705,0.16333333333333333,0.1
751,100,0.4,circles,logistic,0.5133333333333333,0.030951973949298044,0.36000000000000004,0.14282856857085702,0.15333333333333327,1.0
752,100,0.4,circles,logistic,0.5155555555555555,0.028631330503833617,0.36000000000000004,0.14282856857085702,0.1555555555555555,10.0
753,100,0.4,circles,logistic,0.5155555555555555,0.028631330503833617,0.36000000000000004,0.14282856857085702,0.1555555555555555,100.0
754,100,0.4,circles,logistic,0.5155555555555555,0.028631330503833617,0.36000000000000004,0.14282856857085702,0.1555555555555555,1000.0
755,100,0.4,circles,svm,0.5077777777777778,0.019277057303219408,0.37999999999999995,0.09797958971132711,0.12777777777777782,0.001
756,100,0.4,circles,svm,0.5088888888888888,0.017777777777777778,0.37999999999999995,0.09797958971132711,0.1288888888888889,0.005
757,100,0.4,circles,svm,0.5111111111111111,0.01405456737852613,0.37999999999999995,0.09797958971132711,0.13111111111111112,0.01
758,100,0.4,circles,svm,0.5333333333333333,0.024343224778007367,0.37999999999999995,0.12489995996796796,0.15333333333333338,0.05
759,100,0.4,circles,svm,0.5477777777777778,0.03408413700039548,0.36999999999999994,0.1676305461424021,0.17777777777777787,0.1
760,100,0.4,circles,svm,0.6066666666666667,0.02775554665954845,0.43,0.10049875621120889,0.1766666666666667,0.5
761,100,0.4,circles,svm,0.6522222222222223,0.034444444444444465,0.4299999999999999,0.1004987562112089,0.22222222222222238,1.0
762,100,0.4,circles,svm,0.7655555555555555,0.022470831573507447,0.45999999999999996,0.15620499351813308,0.3055555555555556,5.0
763,100,0.4,circles,svm,0.8155555555555555,0.022333056935824186,0.44000000000000006,0.17435595774162693,0.3755555555555554,10.0
764,100,0.4,circles,svm,0.9444444444444444,0.016480441082434794,0.4,0.12649110640673517,0.5444444444444444,50.0
765,100,0.4,moons,logistic,0.6366666666666666,0.12131481340140324,0.56,0.19595917942265423,0.07666666666666655,0.001
766,100,0.4,moons,logistic,0.76,0.01662958838566197,0.7499999999999999,0.11180339887498951,0.01000000000000012,0.01
767,100,0.4,moons,logistic,0.7755555555555556,0.011967032904743342,0.7700000000000001,0.10049875621120892,0.005555555555555425,0.1
768,100,0.4,moons,logistic,0.7911111111111111,0.010886621079036355,0.78,0.11661903789690603,0.011111111111111072,1.0
769,100,0.4,moons,logistic,0.7933333333333332,0.014229164972072989,0.76,0.11135528725660046,0.033333333333333215,10.0
770,100,0.4,moons,logistic,0.7922222222222222,0.012222222222222225,0.76,0.11135528725660046,0.03222222222222215,100.0
771,100,0.4,moons,logistic,0.7922222222222222,0.012222222222222225,0.76,0.11135528725660046,0.03222222222222215,1000.0
772,100,0.4,moons,svm,0.6455555555555554,0.13235287662388487,0.5700000000000001,0.20024984394500786,0.07555555555555538,0.001
773,100,0.4,moons,svm,0.76,0.027307123838765584,0.7400000000000001,0.11135528725660046,0.019999999999999907,0.005
774,100,0.4,moons,svm,0.7611111111111111,0.010243938285880999,0.76,0.11135528725660046,0.0011111111111110628,0.01
775,100,0.4,moons,svm,0.7755555555555554,0.008314794192830979,0.7700000000000001,0.10049875621120892,0.005555555555555314,0.05
776,100,0.4,moons,svm,0.7855555555555556,0.012222222222222218,0.78,0.09797958971132714,0.005555555555555536,0.1
777,100,0.4,moons,svm,0.82,0.014740554623801774,0.8099999999999999,0.08306623862918078,0.010000000000000009,0.5
778,100,0.4,moons,svm,0.8600000000000001,0.012372809695177829,0.85,0.0806225774829855,0.01000000000000012,1.0
779,100,0.4,moons,svm,0.8944444444444446,0.010243938285880999,0.8800000000000001,0.08717797887081348,0.014444444444444482,5.0
780,100,0.4,moons,svm,0.9022222222222224,0.011967032904743368,0.8400000000000001,0.11135528725660045,0.06222222222222229,10.0
781,100,0.4,moons,svm,0.9555555555555555,0.012171612389003689,0.75,0.102469507659596,0.2055555555555555,50.0
782,100,0.5,circles,logistic,0.5288888888888887,0.02,0.32999999999999996,0.09000000000000001,0.19888888888888878,0.001
783,100,0.5,circles,logistic,0.5288888888888889,0.01735611039090368,0.32999999999999996,0.09000000000000001,0.1988888888888889,0.01
784,100,0.5,circles,logistic,0.5455555555555555,0.029999999999999995,0.30000000000000004,0.11832159566199232,0.24555555555555542,0.1
785,100,0.5,circles,logistic,0.5577777777777777,0.01706921277304133,0.33000000000000007,0.1268857754044952,0.22777777777777763,1.0
786,100,0.5,circles,logistic,0.5566666666666666,0.018888888888888882,0.33000000000000007,0.1268857754044952,0.22666666666666657,10.0
787,100,0.5,circles,logistic,0.5555555555555556,0.01924500897298752,0.33000000000000007,0.1268857754044952,0.2255555555555555,100.0
788,100,0.5,circles,logistic,0.5555555555555556,0.01924500897298752,0.33000000000000007,0.1268857754044952,0.2255555555555555,1000.0
